timestamp,turbine_id,wind_speed,wind_direction,power_output
02/03/2022 04:00,2,9.2,276,2.7
02/03/2022 04:00,3,9.4,247,3.3
02/03/2022 04:00,4,10.7,186,3.9
02/03/2022 04:00,5,14.7,40,2.1
02/03/2022 05:00,1,11.9,220,2.6
02/03/2022 05:00,2,9.9,308,3.4
02/03/2022 05:00,3,11.9,273,4.2
02/03/2022 05:00,4,13.6,6,2.7
02/03/2022 05:00,5,11.2,8,3.8
02/03/2022 06:00,1,11.9,36,4.2
02/03/2022 06:00,2,11.6,139,1.9
02/03/2022 06:00,3,9.1,334,2.1
02/03/2022 06:00,4,10.8,351,4.2
02/03/2022 06:00,5,11.2,20,3.3
02/03/2022 07:00,1,13.8,187,4.5
02/03/2022 07:00,2,12.9,313,3.7
02/03/2022 07:00,3,13.3,75,3.1
02/03/2022 07:00,4,10.9,152,2.2
02/03/2022 07:00,5,9.7,120,3.1
02/03/2022 08:00,1,9.6,129,4.1
02/03/2022 08:00,2,11,192,1.7
02/03/2022 08:00,3,11.8,215,1.9
02/03/2022 08:00,4,11.7,77,4.2
02/03/2022 08:00,5,12.1,298,1.9
02/03/2022 09:00,1,11.4,157,1.9
02/03/2022 09:00,2,14.8,10,3.7
02/03/2022 09:00,3,14.1,194,1.8
02/03/2022 09:00,4,11,230,4.1
02/03/2022 09:00,5,11.1,259,2.4
02/03/2022 10:00,1,13.5,314,3.6
02/03/2022 10:00,2,14.5,309,1.6
02/03/2022 10:00,3,12.2,34,3.2
02/03/2022 10:00,4,10.1,43,2
02/03/2022 10:00,5,9.1,359,2.9
02/03/2022 11:00,1,13.5,195,2.6
02/03/2022 11:00,2,11.7,83,2
02/03/2022 11:00,3,13.3,12,1.6
02/03/2022 11:00,4,9.3,325,4.1
02/03/2022 11:00,5,10.5,153,3.4
02/03/2022 12:00,1,14.3,239,2.9
02/03/2022 12:00,2,14.9,105,1.9
02/03/2022 12:00,3,9.7,257,1.8
02/03/2022 12:00,4,14.5,84,3
02/03/2022 12:00,5,14.8,113,4.3
02/03/2022 13:00,1,10.7,42,2.9
02/03/2022 13:00,2,9.7,231,2.4
02/03/2022 13:00,3,10,182,3.3
02/03/2022 13:00,4,9.9,344,1.6
02/03/2022 13:00,5,11.7,309,2.1
02/03/2022 14:00,1,12,239,2.5
02/03/2022 14:00,2,11.3,98,2.3
02/03/2022 14:00,3,12.4,137,1.9
02/03/2022 14:00,4,12.6,231,2.4
02/03/2022 14:00,5,14.7,219,3.3
02/03/2022 15:00,1,13.2,121,4
02/03/2022 15:00,2,12.1,351,2.7
02/03/2022 15:00,3,11.9,19,3.7
02/03/2022 15:00,4,11.6,185,2.4
02/03/2022 15:00,5,11.3,54,3.5
02/03/2022 16:00,1,12.2,2,2.4
02/03/2022 16:00,2,11.5,89,3
02/03/2022 16:00,3,13.6,241,3.4
02/03/2022 16:00,4,14.1,87,2.7
02/03/2022 16:00,5,11.9,283,4.3
02/03/2022 17:00,1,9,194,2.3
02/03/2022 17:00,2,13.4,221,2.3
02/03/2022 17:00,3,11.6,43,2.4
02/03/2022 17:00,4,14.3,3,3.9
02/03/2022 17:00,5,10.2,262,3.8
02/03/2022 18:00,1,12.8,50,4
02/03/2022 18:00,2,12.8,265,3.4
02/03/2022 18:00,3,13.4,292,3.8
02/03/2022 18:00,4,11.6,323,2.9
02/03/2022 18:00,5,9.4,314,4.4
02/03/2022 19:00,1,9.4,102,4.3
02/03/2022 19:00,2,9.4,162,2.8
02/03/2022 19:00,3,10.7,105,3.9
02/03/2022 19:00,4,10.1,199,1.5
02/03/2022 19:00,5,14.2,202,3
02/03/2022 20:00,1,10.6,256,3.2
02/03/2022 20:00,2,9.5,314,1.8
02/03/2022 20:00,3,10.9,220,3.2
02/03/2022 20:00,4,9.1,233,3.9
02/03/2022 20:00,5,11,64,2.9
02/03/2022 21:00,1,9.5,82,3.2
02/03/2022 21:00,2,13.5,9,1.8
02/03/2022 21:00,3,10.3,200,2.6
02/03/2022 21:00,4,13.1,81,3.9
02/03/2022 21:00,5,13.2,225,4.3
02/03/2022 22:00,1,9.4,18,2.6
02/03/2022 22:00,2,13.1,103,4.2
02/03/2022 22:00,3,13.2,357,4.4
02/03/2022 22:00,4,10.4,241,4.1
02/03/2022 22:00,5,10.7,10,2.5
02/03/2022 23:00,1,14.1,42,4.2
02/03/2022 23:00,2,12.9,66,1.7
02/03/2022 23:00,3,11.7,282,2.2
02/03/2022 23:00,4,14.5,275,2.9
02/03/2022 23:00,5,12.1,126,3.2
03/03/2022 00:00,1,9.3,342,3.1
03/03/2022 00:00,2,14.1,49,3.3
03/03/2022 00:00,3,9.5,51,3.4
03/03/2022 00:00,4,12.8,154,1.8
03/03/2022 00:00,5,9.4,352,3.7
03/03/2022 01:00,1,9.8,134,2.1
03/03/2022 01:00,2,11.7,287,2.1
03/03/2022 01:00,3,11.4,352,4
03/03/2022 01:00,4,13.2,217,1.9
03/03/2022 01:00,5,11.8,32,3
03/03/2022 02:00,1,11.5,152,2.2
03/03/2022 02:00,2,9.1,174,4.4
03/03/2022 02:00,3,9.2,168,1.8
03/03/2022 02:00,4,9.7,148,2.2
03/03/2022 02:00,5,10.2,225,3.8
03/03/2022 03:00,1,13.1,80,1.9
03/03/2022 03:00,2,9.1,94,3.2
03/03/2022 03:00,3,9.2,75,3.3
03/03/2022 03:00,4,9.7,245,3.1
03/03/2022 03:00,5,10.8,165,3.2
03/03/2022 04:00,1,13.6,305,3.6
03/03/2022 04:00,2,14.2,167,4.5
03/03/2022 04:00,3,14.5,181,2.9
03/03/2022 04:00,4,9.3,335,3.8
03/03/2022 04:00,5,11.2,311,3.9
03/03/2022 05:00,1,13.9,94,3.7
03/03/2022 05:00,2,10.9,168,1.5
03/03/2022 05:00,3,13.9,202,1.9
03/03/2022 05:00,4,12,129,3.5
03/03/2022 05:00,5,14.7,17,2.5
03/03/2022 06:00,1,12.4,358,2.7
03/03/2022 06:00,2,14.6,127,3.3
03/03/2022 06:00,3,13.6,234,3.5
03/03/2022 06:00,4,12.6,122,2.7
03/03/2022 06:00,5,12.8,154,2.3
03/03/2022 07:00,1,10.5,225,2.6
03/03/2022 07:00,2,12.9,202,3
03/03/2022 07:00,3,14,352,3.5
03/03/2022 07:00,4,11.8,33,3.6
03/03/2022 07:00,5,11,220,1.9
03/03/2022 08:00,1,11.6,282,3.2
03/03/2022 08:00,2,11.7,214,4.4
03/03/2022 08:00,3,13,355,3.3
03/03/2022 08:00,4,11,316,2.8
03/03/2022 08:00,5,9.5,1,3.1
03/03/2022 09:00,1,12.2,119,2.9
03/03/2022 09:00,2,14.8,235,2.6
03/03/2022 09:00,3,10.7,167,3.7
03/03/2022 09:00,4,13.6,302,3.3
03/03/2022 09:00,5,12.5,247,2.7
03/03/2022 10:00,1,9.2,353,2.1
03/03/2022 10:00,2,11,228,2.6
03/03/2022 10:00,3,11.2,148,3.3
03/03/2022 10:00,4,14.4,331,4
03/03/2022 10:00,5,11.2,48,2.7
03/03/2022 11:00,1,12.4,246,2.1
03/03/2022 11:00,2,9.2,83,4.2
03/03/2022 11:00,3,12.4,173,3.3
03/03/2022 11:00,4,11.4,246,2.1
03/03/2022 11:00,5,13.5,36,3.6
03/03/2022 12:00,1,10.2,189,3
03/03/2022 12:00,2,13.3,219,1.7
03/03/2022 12:00,3,9.1,357,2.2
03/03/2022 12:00,4,9.5,112,3
03/03/2022 12:00,5,13,261,2.6
03/03/2022 13:00,1,11.8,251,4
03/03/2022 13:00,2,9.9,198,4.2
03/03/2022 13:00,3,13.9,111,3.3
03/03/2022 13:00,4,9.4,9,3.7
03/03/2022 13:00,5,9.3,24,3.3
03/03/2022 14:00,1,14.7,98,2.9
03/03/2022 14:00,2,12.4,14,4.4
03/03/2022 14:00,3,10.6,332,3
03/03/2022 14:00,4,12.3,20,3.1
03/03/2022 14:00,5,14.6,67,2.5
03/03/2022 15:00,1,11.9,306,3.7
03/03/2022 15:00,2,10.7,92,1.7
03/03/2022 15:00,3,14.4,32,2.5
03/03/2022 15:00,4,11.5,324,3.2
03/03/2022 15:00,5,9.4,29,1.6
03/03/2022 16:00,1,10.6,301,3.7
03/03/2022 16:00,2,14.7,105,3.2
03/03/2022 16:00,3,13,33,3.2
03/03/2022 16:00,4,11.9,164,1.9
03/03/2022 16:00,5,13.6,183,3.6
03/03/2022 17:00,1,14.8,25,1.6
03/03/2022 17:00,2,12.4,282,3.8
03/03/2022 17:00,3,13.8,326,3.2
03/03/2022 17:00,4,12,212,3.7
03/03/2022 17:00,5,12.7,108,2.7
03/03/2022 18:00,1,14.4,20,2
03/03/2022 18:00,2,12.8,72,4.4
03/03/2022 18:00,3,14.8,351,2.8
03/03/2022 18:00,4,9.4,115,4.3
03/03/2022 18:00,5,10.2,122,1.7
03/03/2022 19:00,1,12,68,3.9
03/03/2022 19:00,2,12.6,54,1.6
03/03/2022 19:00,3,11.9,275,3.6
03/03/2022 19:00,4,14.6,29,2.9
03/03/2022 19:00,5,11.6,130,4.3
03/03/2022 20:00,1,12.3,50,4.1
03/03/2022 20:00,2,14.3,31,2.7
03/03/2022 20:00,3,14.4,269,3.6
03/03/2022 20:00,4,11.8,232,3.6
03/03/2022 20:00,5,9.9,68,4
03/03/2022 21:00,1,12.5,232,4.4
03/03/2022 21:00,2,14.3,31,3
03/03/2022 21:00,3,14.9,226,4.3
03/03/2022 21:00,4,10.6,184,3.2
03/03/2022 21:00,5,12.7,128,3.4
03/03/2022 22:00,1,9.8,307,3
03/03/2022 22:00,2,9.7,39,3.4
03/03/2022 22:00,3,11.5,282,4.1
03/03/2022 22:00,4,11.1,266,1.8
03/03/2022 22:00,5,12.5,236,2.6
03/03/2022 23:00,1,11.5,230,1.7
03/03/2022 23:00,2,10.7,241,2.6
03/03/2022 23:00,3,11.2,101,4.4
03/03/2022 23:00,4,13.4,187,4
03/03/2022 23:00,5,14.8,351,1.9
04/03/2022 00:00,1,9.1,289,3.9
04/03/2022 00:00,2,11.3,266,1.7
04/03/2022 00:00,3,9.3,94,1.8
04/03/2022 00:00,4,12.3,304,4.1
04/03/2022 00:00,5,9.7,243,4.3
04/03/2022 01:00,1,14.1,34,1.7
04/03/2022 01:00,2,12,333,2.6
04/03/2022 01:00,3,13.4,273,3.5
04/03/2022 01:00,4,13.6,129,1.6
04/03/2022 01:00,5,14,345,3.6
04/03/2022 02:00,1,14.4,305,2.5
04/03/2022 02:00,2,13,210,2.6
04/03/2022 02:00,3,10.3,241,2.3
04/03/2022 02:00,4,13,116,2.3
04/03/2022 02:00,5,11.2,161,3.9
04/03/2022 03:00,1,12.3,237,4
04/03/2022 03:00,2,9.1,12,3.6
04/03/2022 03:00,3,9.9,358,2.9
04/03/2022 03:00,4,10.6,312,2.3
04/03/2022 03:00,5,11,38,4.1
04/03/2022 04:00,1,13.8,38,4.2
04/03/2022 04:00,2,9.9,125,2.2
04/03/2022 04:00,3,10.7,93,2.9
04/03/2022 04:00,4,9.7,197,3.5
04/03/2022 04:00,5,11.9,331,4.3
04/03/2022 05:00,1,12.2,286,1.5
04/03/2022 05:00,2,15,188,3.9
04/03/2022 05:00,3,12,128,1.6
04/03/2022 05:00,4,15,294,3.1
04/03/2022 05:00,5,13.8,132,3.7
04/03/2022 06:00,1,14.2,192,2.8
04/03/2022 06:00,2,10.7,237,2.2
04/03/2022 06:00,3,15,274,3.4
04/03/2022 06:00,4,13.6,154,2.3
04/03/2022 06:00,5,14.2,210,2.5
04/03/2022 07:00,1,9.9,70,3.3
04/03/2022 07:00,2,13.7,141,3
04/03/2022 07:00,3,12.9,90,3.2
04/03/2022 07:00,4,12.9,168,1.9
04/03/2022 07:00,5,12.6,63,2.2
04/03/2022 08:00,1,11.7,277,1.5
04/03/2022 08:00,2,14.5,156,3.8
04/03/2022 08:00,3,11.2,93,1.6
04/03/2022 08:00,4,9,233,3.2
04/03/2022 08:00,5,9.2,105,4
04/03/2022 09:00,1,9.2,138,1.7
04/03/2022 09:00,2,10.6,134,1.8
04/03/2022 09:00,3,13.2,9,4.1
04/03/2022 09:00,4,13.5,100,3.5
04/03/2022 09:00,5,9.7,64,1.6
04/03/2022 10:00,1,10.8,226,2.2
04/03/2022 10:00,2,14.2,199,3.7
04/03/2022 10:00,3,10.7,89,3.7
04/03/2022 10:00,4,14.2,341,1.6
04/03/2022 10:00,5,9.3,3,2.4
04/03/2022 11:00,1,15,83,4.3
04/03/2022 11:00,2,14.5,7,3.7
04/03/2022 11:00,3,13.8,220,2.1
04/03/2022 11:00,4,13.5,65,4.2
04/03/2022 11:00,5,14.2,37,2.7
04/03/2022 12:00,1,10.6,143,3.2
04/03/2022 12:00,2,12.6,310,1.9
04/03/2022 12:00,3,12.8,252,4.1
04/03/2022 12:00,4,14.8,34,4
04/03/2022 12:00,5,10.9,163,3.7
04/03/2022 13:00,1,10.9,188,1.5
04/03/2022 13:00,2,9.7,18,2.4
04/03/2022 13:00,3,14.5,179,3.7
04/03/2022 13:00,4,9.2,18,3.2
04/03/2022 13:00,5,10.4,247,2.8
04/03/2022 14:00,1,12,72,4.2
04/03/2022 14:00,2,12.6,281,3.1
04/03/2022 14:00,3,9.7,64,1.9
04/03/2022 14:00,4,10.1,98,2.1
04/03/2022 14:00,5,13,304,2.8
04/03/2022 15:00,1,11.8,157,3.7
04/03/2022 15:00,2,12.6,344,3.4
04/03/2022 15:00,3,13.5,74,2
04/03/2022 15:00,4,11.3,268,3.4
04/03/2022 15:00,5,9.2,315,4
04/03/2022 16:00,1,10.5,228,3.4
04/03/2022 16:00,2,12.4,34,2.3
04/03/2022 16:00,3,13.1,169,2.3
04/03/2022 16:00,4,9.7,305,4.3
04/03/2022 16:00,5,12.2,334,3.9
04/03/2022 17:00,1,13.4,37,2
04/03/2022 17:00,2,12.7,172,2.9
04/03/2022 17:00,3,14.6,124,2
04/03/2022 17:00,4,13,26,4.4
04/03/2022 17:00,5,13.2,26,2.2
04/03/2022 18:00,1,12.9,308,2.7
04/03/2022 18:00,2,11.2,69,3.7
04/03/2022 18:00,3,14.8,222,4
04/03/2022 18:00,4,11.4,11,2.5
04/03/2022 18:00,5,11.7,357,1.5
04/03/2022 19:00,1,11.5,280,4.4
04/03/2022 19:00,2,10.9,77,3.6
04/03/2022 19:00,3,13.5,243,2.8
04/03/2022 19:00,4,13.3,217,4.5
04/03/2022 19:00,5,9.5,179,4
04/03/2022 20:00,1,9.4,126,3.4
04/03/2022 20:00,2,13.6,72,3
04/03/2022 20:00,3,13.8,161,3.6
04/03/2022 20:00,4,14.9,335,2.4
04/03/2022 20:00,5,9.2,73,2.8
04/03/2022 21:00,1,10,130,1.9
04/03/2022 21:00,2,9.3,315,4.4
04/03/2022 21:00,3,13.9,97,4.2
04/03/2022 21:00,4,14.8,293,1.7
04/03/2022 21:00,5,11.5,121,2.3
04/03/2022 22:00,1,12.6,40,4.3
04/03/2022 22:00,2,9.6,133,2.8
04/03/2022 22:00,3,10,291,2.5
04/03/2022 22:00,4,13.7,189,1.5
04/03/2022 22:00,5,10.5,145,1.7
04/03/2022 23:00,1,11.4,327,3.4
04/03/2022 23:00,2,12.4,232,3.9
04/03/2022 23:00,3,14.5,181,2.9
04/03/2022 23:00,4,9.3,221,3.2
04/03/2022 23:00,5,13.2,358,2
05/03/2022 00:00,1,9.8,316,3.7
05/03/2022 00:00,2,13.1,292,2
05/03/2022 00:00,3,9.9,260,2.5
05/03/2022 00:00,4,12.1,93,3.8
05/03/2022 00:00,5,9.1,54,3.7
05/03/2022 01:00,1,13.7,24,4.3
05/03/2022 01:00,2,11.2,220,3.4
05/03/2022 01:00,3,9,317,2.9
05/03/2022 01:00,4,10,282,2.9
05/03/2022 01:00,5,10.5,6,2.5
05/03/2022 02:00,1,12.8,15,2
05/03/2022 02:00,2,12.5,213,1.7
05/03/2022 02:00,3,12.8,19,1.8
05/03/2022 02:00,4,13.7,191,3.6
05/03/2022 02:00,5,11.5,321,1.6
05/03/2022 03:00,1,13.5,51,2.9
05/03/2022 03:00,2,13.5,252,3.3
05/03/2022 03:00,3,13.2,193,2.3
05/03/2022 03:00,4,10.2,145,2.4
05/03/2022 03:00,5,10.4,232,4.1
05/03/2022 04:00,1,9.7,125,2.4
05/03/2022 04:00,2,9.4,8,2.9
05/03/2022 04:00,3,12,118,1.6
05/03/2022 04:00,4,10.9,266,3
05/03/2022 04:00,5,13.9,11,4.4
05/03/2022 05:00,1,11.5,242,3.5
05/03/2022 05:00,2,10.4,164,1.6
05/03/2022 05:00,3,12.9,6,2.9
05/03/2022 05:00,4,11.4,89,3
05/03/2022 05:00,5,10.3,298,2.3
05/03/2022 06:00,1,9.8,248,3.3
05/03/2022 06:00,2,12,7,4.2
05/03/2022 06:00,3,13,345,1.7
05/03/2022 06:00,4,12.3,109,2.3
05/03/2022 06:00,5,12.2,157,2
05/03/2022 07:00,1,9.1,17,3.3
05/03/2022 07:00,2,14.3,107,3
05/03/2022 07:00,3,11.2,101,1.6
05/03/2022 07:00,4,13.5,329,1.7
05/03/2022 07:00,5,13.5,178,3.2
05/03/2022 08:00,1,11.7,213,3.8
05/03/2022 08:00,2,14.1,252,2.3
05/03/2022 08:00,3,14.2,88,3.7
05/03/2022 08:00,4,9.6,325,1.9
05/03/2022 08:00,5,14.8,285,1.6
05/03/2022 09:00,1,13.3,189,3.9
05/03/2022 09:00,2,10.7,197,3.7
05/03/2022 09:00,3,10.3,179,3.1
05/03/2022 09:00,4,10.7,258,3.5
05/03/2022 09:00,5,10.8,112,3.3
05/03/2022 10:00,1,12.9,213,3.5
05/03/2022 10:00,2,12.2,126,1.6
05/03/2022 10:00,3,9.6,90,2.7
05/03/2022 10:00,4,12.1,66,2.7
05/03/2022 10:00,5,13.7,23,2.8
05/03/2022 11:00,1,14.8,209,3.8
05/03/2022 11:00,2,10.4,295,2.2
05/03/2022 11:00,3,13.6,213,3.5
05/03/2022 11:00,4,10.8,309,2.1
05/03/2022 11:00,5,12.9,172,1.6
05/03/2022 12:00,1,10.4,7,3.8
05/03/2022 12:00,2,9,44,4
05/03/2022 12:00,3,13.8,354,2.8
05/03/2022 12:00,4,9.7,73,2.6
05/03/2022 12:00,5,13.1,88,3.6
05/03/2022 13:00,1,13.7,201,3.3
05/03/2022 13:00,2,12,102,4.2
05/03/2022 13:00,3,9.7,247,4.5
05/03/2022 13:00,4,9.5,10,3.5
05/03/2022 13:00,5,9.2,195,2.5
05/03/2022 14:00,1,10.6,2,2.2
05/03/2022 14:00,2,12.7,348,3.3
05/03/2022 14:00,3,12.2,151,3.4
05/03/2022 14:00,4,9.9,243,3
05/03/2022 14:00,5,14.7,42,2
05/03/2022 15:00,1,13.8,73,2.5
05/03/2022 15:00,2,14.3,117,4.5
05/03/2022 15:00,3,12.9,219,2.3
05/03/2022 15:00,4,14.1,214,2.6
05/03/2022 15:00,5,12.8,248,3.8
05/03/2022 16:00,1,13,32,2.3
05/03/2022 16:00,2,11,112,3.5
05/03/2022 16:00,3,12.7,219,3.8
05/03/2022 16:00,4,10.9,288,4.4
05/03/2022 16:00,5,10.9,16,2.8
05/03/2022 17:00,1,10.8,47,3.5
05/03/2022 17:00,2,14.2,173,4
05/03/2022 17:00,3,13.5,87,2
05/03/2022 17:00,4,12.6,138,2.4
05/03/2022 17:00,5,11.9,183,4.4
05/03/2022 18:00,1,12.6,162,4.2
05/03/2022 18:00,2,13.4,290,1.8
05/03/2022 18:00,3,11.4,356,3.3
05/03/2022 18:00,4,12.5,151,2.1
05/03/2022 18:00,5,11.8,354,3.9
05/03/2022 19:00,1,14.8,328,3.5
05/03/2022 19:00,2,13,47,2
05/03/2022 19:00,3,9.1,311,3.2
05/03/2022 19:00,4,9.6,217,4.5
05/03/2022 19:00,5,10.7,146,2.9
05/03/2022 20:00,1,11.2,134,3.6
05/03/2022 20:00,2,9.3,98,3.7
05/03/2022 20:00,3,10,222,1.9
05/03/2022 20:00,4,10.2,81,2
05/03/2022 20:00,5,12.5,129,3.8
05/03/2022 21:00,1,14,347,1.6
05/03/2022 21:00,2,12.9,218,4.4
05/03/2022 21:00,3,15,132,1.8
05/03/2022 21:00,4,13.9,279,2.5
05/03/2022 21:00,5,14.9,154,3.4
05/03/2022 22:00,1,12.4,50,3.4
05/03/2022 22:00,2,12.3,165,3.2
05/03/2022 22:00,3,15,101,1.6
05/03/2022 22:00,4,12.8,294,2.9
05/03/2022 22:00,5,12.9,115,1.8
05/03/2022 23:00,1,12.5,120,3.6
05/03/2022 23:00,2,14,89,4
05/03/2022 23:00,3,9.2,227,2
05/03/2022 23:00,4,14.8,352,2.7
05/03/2022 23:00,5,11.4,229,4.1
06/03/2022 00:00,1,11,80,3.1
06/03/2022 00:00,2,13.6,316,1.7
06/03/2022 00:00,3,13.5,339,3
06/03/2022 00:00,4,14.2,161,3.9
06/03/2022 00:00,5,12.7,281,3.3
06/03/2022 01:00,1,9.9,66,2.4
06/03/2022 01:00,2,14.5,143,4.2
06/03/2022 01:00,3,9.5,130,3.4
06/03/2022 01:00,4,13.7,94,3.1
06/03/2022 01:00,5,10.2,131,3.4
06/03/2022 02:00,1,9.4,61,3.7
06/03/2022 02:00,2,14.7,140,3.7
06/03/2022 02:00,3,12.4,66,4.1
06/03/2022 02:00,4,14,305,4.3
06/03/2022 02:00,5,9.4,321,2.6
06/03/2022 03:00,1,14.3,248,1.6
06/03/2022 03:00,2,11,191,4.1
